idtext,text,label,date,age,country
001609,"Excelente relación calidad-precio, vendedor 10.",Positivo,18-05-2025,26,Perú
001610,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,10-12-2025,79,Perú
001611,"Normal, sin problemas ni puntos destacados.",Neutral,12-11-2025,49,Perú
001612,"El olor del material es insoportable.",Negativo,29-01-2025,52,Perú
001613,"La mejor compra del año, calidad sorprendente.",Positivo,12-07-2025,45,Perú
001614,"Funcional, cumple lo que promete, nada excepcional.",Neutral,16-01-2025,58,Perú
001615,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,21-05-2025,84,Perú
001616,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,23-01-2025,73,Perú
001617,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-08-2025,24,Perú
001618,"Vino con defecto, tuve que solicitar el cambio.",Negativo,23-01-2025,72,Perú
001619,"Pensé que sería un poco mejor, pero es usable.",Neutral,10-09-2025,87,Perú
001620,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-10-2025,69,Perú
001621,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,05-09-2025,67,Perú
001622,"Faltó una pieza esencial para el armado.",Negativo,15-02-2025,78,Perú
001623,"El producto está ok, pero el manual es muy básico.",Neutral,02-03-2025,22,Perú
001624,"Excelente relación calidad-precio, vendedor 10.",Positivo,09-12-2025,59,Perú
001625,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,11-04-2025,83,Perú
001626,"Funcional, cumple lo que promete, nada excepcional.",Neutral,24-08-2025,88,Perú
001627,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,06-05-2025,31,Perú
001628,"Lo recomiendo, superó mis expectativas, buen material.",Positivo,20-03-2025,27,Perú
001629,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,05-08-2025,46,Perú
001630,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,07-01-2025,24,Perú
001631,"La mejor compra del año, calidad sorprendente.",Positivo,16-09-2025,55,Perú
001632,"El producto está ok, pero el manual es muy básico.",Neutral,13-05-2025,82,Perú
001633,"El olor del material es insoportable.",Negativo,06-06-2025,25,Perú
001634,"Todo funcionando perfectamente, muy satisfecho.",Positivo,13-02-2025,38,Perú
001635,"Pésima calidad, no dura nada.",Negativo,16-10-2025,26,Perú
001636,"Funcional, cumple lo que promete, nada excepcional.",Neutral,24-05-2025,61,Perú
001637,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,25-05-2025,36,Perú
001638,"Producto de excelente calidad, llegó muy rápido.",Positivo,27-04-2025,64,Perú
001639,"Pensé que sería un poco mejor, pero es usable.",Neutral,04-09-2025,68,Perú
001640,"Funcional, cumple lo que promete, nada excepcional.",Neutral,06-03-2025,32,Perú
001641,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,13-09-2025,72,Perú
001642,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-02-2025,75,Perú
001643,"Vino con defecto, tuve que solicitar el cambio.",Negativo,27-01-2025,46,Perú
001644,"Normal, sin problemas ni puntos destacados.",Neutral,26-10-2025,69,Perú
001645,"Me encantó el producto, tal como se describe.",Positivo,02-01-2025,65,Perú
001646,"Vino con defecto, tuve que solicitar el cambio.",Negativo,08-08-2025,84,Perú
001647,"Producto de excelente calidad, llegó muy rápido.",Positivo,25-09-2025,61,Perú
001648,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,07-06-2025,53,Perú
001649,"Compra increíble, volveré a comprar sin duda.",Positivo,10-09-2025,34,Perú
001650,"Faltó una pieza esencial para el armado.",Negativo,18-09-2025,50,Perú
001651,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,18-02-2025,83,Perú
001652,"Excelente relación calidad-precio, vendedor 10.",Positivo,14-04-2025,23,Perú
001653,"Funcional, cumple lo que promete, nada excepcional.",Neutral,28-04-2025,52,Perú
001654,"El olor del material es insoportable.",Negativo,29-09-2025,37,Perú
001655,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,05-09-2025,35,Perú
001656,"Normal, sin problemas ni puntos destacados.",Neutral,26-05-2025,29,Perú
001657,"Producto de excelente calidad, llegó muy rápido.",Positivo,13-08-2025,88,Perú
001658,"Faltó una pieza esencial para el armado.",Negativo,09-02-2025,82,Perú
001659,"Excelente relación calidad-precio, vendedor 10.",Positivo,21-03-2025,89,Perú
001660,"Me encantó el producto, tal como se describe.",Positivo,11-12-2025,56,Perú
001661,"El producto está ok, pero el manual es muy básico.",Neutral,02-09-2025,43,Perú
001662,"Lo recomiendo, superó mis expectativas, buen material.",Positivo,29-01-2025,65,Perú
001663,"Pensé que sería un poco mejor, pero es usable.",Neutral,28-02-2025,58,Perú
001664,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,06-12-2025,21,Perú
001665,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,07-07-2025,75,Perú
001666,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,29-08-2025,66,Perú
001667,"Pésima calidad, no dura nada.",Negativo,09-11-2025,56,Perú
001668,"Producto de excelente calidad, llegó muy rápido.",Positivo,21-02-2025,71,Perú
001669,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,01-09-2025,78,Perú
001670,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,10-09-2025,78,Perú
001671,"Vino con defecto, tuve que solicitar el cambio.",Negativo,23-08-2025,54,Perú
001672,"La mejor compra del año, calidad sorprendente.",Positivo,07-04-2025,60,Perú
001673,"Funcional, cumple lo que promete, nada excepcional.",Neutral,23-05-2025,84,Perú
001674,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,12-10-2025,58,Perú
001675,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,03-09-2025,37,Perú
001676,"La mejor compra del año, calidad sorprendente.",Positivo,18-05-2025,44,Perú
001677,"Pensé que sería un poco mejor, pero es usable.",Neutral,08-11-2025,23,Perú
001678,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,07-05-2025,41,Perú
001679,"La mejor compra del año, calidad sorprendente.",Positivo,10-04-2025,45,Perú
001680,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,10-10-2025,72,Perú
001681,"Vino con defecto, tuve que solicitar el cambio.",Negativo,08-08-2025,73,Perú
001682,"Me encantó el producto, tal como se describe.",Positivo,01-11-2025,67,Perú
001683,"El olor del material es insoportable.",Negativo,21-03-2025,75,Perú
001684,"Funcional, cumple lo que promete, nada excepcional.",Neutral,18-01-2025,83,Perú
001685,"Compra increíble, volveré a comprar sin duda.",Positivo,14-06-2025,73,Perú
001686,"Vino con defecto, tuve que solicitar el cambio.",Negativo,04-01-2025,88,Perú
001687,"Lo recomiendo, superó mis expectativas, buen material.",Positivo,20-09-2025,49,Perú
001688,"El producto está ok, pero el manual es muy básico.",Neutral,29-04-2025,42,Perú
001689,"Vino con defecto, tuve que solicitar el cambio.",Negativo,21-02-2025,25,Perú
001690,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,05-02-2025,50,Perú
001691,"Me encantó el producto, tal como se describe.",Positivo,19-11-2025,42,Perú
001692,"Normal, sin problemas ni puntos destacados.",Neutral,04-10-2025,20,Perú
001693,"Faltó una pieza esencial para el armado.",Negativo,05-06-2025,57,Perú
001694,"Todo funcionando perfectamente, muy satisfecho.",Positivo,07-08-2025,66,Perú
001695,"El producto está ok, pero el manual es muy básico.",Neutral,12-07-2025,49,Perú
001696,"Excelente relación calidad-precio, vendedor 10.",Positivo,15-05-2025,45,Perú
001697,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,07-12-2025,68,Perú
001698,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,07-09-2025,59,Perú
001699,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,21-03-2025,61,Perú
001700,"Lo recomiendo, superó mis expectativas, buen material.",Positivo,21-09-2025,58,Perú
001701,"La mejor compra del año, calidad sorprendente.",Positivo,24-03-2025,50,Perú
001702,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,24-06-2025,72,Perú
001703,"Excelente relación calidad-precio, vendedor 10.",Positivo,03-01-2025,50,Perú
001704,"Normal, sin problemas ni puntos destacados.",Neutral,12-08-2025,83,Perú
001705,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,26-06-2025,86,Perú
001706,"El olor del material es insoportable.",Negativo,17-09-2025,53,Perú
001707,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,27-02-2025,43,Perú
001708,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,22-09-2025,44,Perú
001709,"Producto de excelente calidad, llegó muy rápido.",Positivo,28-04-2025,62,Perú
001710,"Todo funciona perfectamente, muy satisfecho.",Positivo,06-11-2025,87,Perú
001711,"Funcional, cumple lo que promete, nada excepcional.",Neutral,03-06-2025,45,Perú
001712,"Vino con defecto, tuve que solicitar el cambio.",Negativo,13-05-2025,40,Perú
001713,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,06-03-2025,68,Perú
001714,"La mejor compra del año, calidad sorprendente.",Positivo,24-09-2025,75,Perú
001715,"Funcional, cumple lo que promete, nada excepcional.",Neutral,06-11-2025,59,Perú
001716,"El olor del material es insoportable.",Negativo,16-09-2025,60,Perú
001717,"Faltó una pieza esencial para el armado.",Negativo,23-04-2025,45,Perú
001718,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,18-09-2025,35,Perú
001719,"La mejor compra del año, calidad sorprendente.",Positivo,07-02-2025,57,Perú
001720,"Pésima calidad, no dura nada.",Negativo,06-05-2025,63,Perú
001721,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,05-03-2025,54,Perú
001722,"Compra increíble, volveré a comprar sin duda.",Positivo,16-04-2025,48,Perú
001723,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,17-10-2025,29,Perú
001724,"Funcional, cumple lo que promete, nada excepcional.",Neutral,12-05-2025,22,Perú
001725,"Normal, sin problemas ni puntos destacados.",Neutral,21-07-2025,75,Perú
001726,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,25-06-2025,61,Perú
001727,"Vino con defecto, tuve que solicitar el cambio.",Negativo,19-01-2025,54,Perú
001728,"Me encantó el producto, exactamente como se describe.",Positivo,16-10-2025,54,Perú
001729,"El producto está bien, pero el manual es muy básico.",Neutral,08-10-2025,86,Perú
001730,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,05-06-2025,70,Perú
001731,"Pésima calidad, no dura nada.",Negativo,28-06-2025,37,Perú
001732,"Faltó una pieza esencial para el armado.",Negativo,07-02-2025,53,Perú
001733,"Excelente relación calidad-precio, vendedor 10.",Positivo,06-08-2025,36,Perú
001734,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,02-04-2025,50,Perú
001735,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,07-10-2025,80,Perú
001736,"El olor del material es insoportable.",Negativo,13-05-2025,48,Perú
001737,"Funcional, cumple lo que promete, nada excepcional.",Neutral,21-07-2025,32,Perú
001738,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,20-03-2025,60,Perú
001739,"Normal, sin problemas ni puntos destacados.",Neutral,28-09-2025,63,Perú
001740,"Todo funciona perfectamente, muy satisfecho.",Positivo,19-03-2025,89,Perú
001741,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,26-05-2025,41,Perú
001742,"Producto de excelente calidad, llegó muy rápido.",Positivo,20-09-2025,33,Perú
001743,"El olor del material es insoportable.",Negativo,17-09-2025,47,Perú
001744,"El producto está bien, pero el manual es muy básico.",Neutral,08-05-2025,77,Perú
001745,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,12-11-2025,82,Perú
001746,"Pésima calidad, no dura nada.",Negativo,15-08-2025,68,Perú
001747,"Todo funciona perfectamente, muy satisfecho.",Positivo,26-04-2025,55,Perú
001748,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,18-09-2025,30,Perú
001749,"Funcional, cumple lo que promete, nada excepcional.",Neutral,22-02-2025,89,Perú
001750,"Producto de excelente calidad, llegó muy rápido.",Positivo,16-12-2025,52,Perú
001751,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,19-07-2025,67,Perú
001752,"Funcional, cumple lo que promete, nada excepcional.",Neutral,02-06-2025,83,Perú
001753,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,07-03-2025,40,Perú
001754,"Funcional, cumple lo que promete, nada excepcional.",Neutral,07-03-2025,50,Perú
001755,"Excelente relación calidad-precio, vendedor 10.",Positivo,19-08-2025,79,Perú
001756,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,25-09-2025,22,Perú
001757,"Normal, sin problemas ni puntos destacados.",Neutral,13-10-2025,85,Perú
001758,"Pésima calidad, no dura nada.",Negativo,23-09-2025,65,Perú
001759,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,04-10-2025,78,Perú
001760,"Faltó una pieza esencial para el armado.",Negativo,06-11-2025,45,Perú
001761,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,17-02-2025,77,Perú
001762,"Todo funciona perfectamente, muy satisfecho.",Positivo,16-04-2025,61,Perú
001763,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,19-10-2025,27,Perú
001764,"El producto está bien, pero el manual es muy básico.",Neutral,26-07-2025,25,Perú
001765,"La mejor compra del año, calidad sorprendente.",Positivo,21-08-2025,28,Perú
001766,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,02-09-2025,34,Perú
001767,"Normal, sin problemas ni puntos destacados.",Neutral,27-10-2025,66,Perú
001768,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,21-09-2025,35,Perú
001769,"Faltó una pieza esencial para el armado.",Negativo,08-01-2025,77,Perú
001770,"Producto de excelente calidad, llegó muy rápido.",Positivo,18-02-2025,74,Perú
001771,"El olor del material es insoportable.",Negativo,21-06-2025,65,Perú
001772,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,07-02-2025,77,Perú
001773,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,22-07-2025,58,Perú
001774,"Compra increíble, volveré a comprar sin duda.",Positivo,09-08-2025,24,Perú
001775,"Normal, sin problemas ni puntos destacados.",Neutral,10-10-2025,72,Perú
001776,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,06-06-2025,57,Perú
001777,"Producto de excelente calidad, llegó muy rápido.",Positivo,12-11-2025,40,Perú
001778,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,10-10-2025,69,Perú
001779,"Vino con defecto, tuve que solicitar el cambio.",Negativo,17-06-2025,56,Perú
001780,"Excelente relación calidad-precio, vendedor 10.",Positivo,07-03-2025,25,Perú
001781,"El producto está bien, pero el manual es muy básico.",Neutral,05-09-2025,66,Perú
001782,"Pésima calidad, no dura nada.",Negativo,19-09-2025,70,Perú
001783,"El olor del material es insoportable.",Negativo,06-03-2025,55,Perú
001784,"Producto de excelente calidad, llegó muy rápido.",Positivo,11-06-2025,48,Perú
001785,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,16-09-2025,87,Perú
001786,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,02-09-2025,83,Perú
001787,"Me encantó el producto, exactamente como se describe.",Positivo,20-09-2025,74,Perú
001788,"Funcional, cumple lo que promete, nada excepcional.",Neutral,24-11-2025,62,Perú
001789,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,06-06-2025,40,Perú
001790,"Excelente relación calidad-precio, vendedor 10.",Positivo,08-11-2025,80,Perú
001791,"La mejor compra del año, calidad sorprendente.",Positivo,11-09-2025,84,Perú
001792,"Aceptable por el precio pagado, sin grandes sorpresas.",Neutral,21-03-2025,65,Perú
001793,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,04-03-2025,72,Perú
001794,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,05-11-2025,66,Perú
001795,"Faltó una pieza esencial para el armado.",Negativo,21-02-2025,73,Perú
001796,"Aún no lo usé lo suficiente para dar una opinión final.",Neutral,09-08-2025,64,Perú
001797,"Excelente relación calidad-precio, vendedor 10.",Positivo,03-08-2025,55,Perú
001798,"Funcional, cumple lo que promete, nada excepcional.",Neutral,26-06-2025,89,Perú
001799,"Normal, sin problemas ni puntos destacados.",Neutral,17-02-2025,71,Perú
001800,"El olor del material es insoportable.",Negativo,23-02-2025,41,Perú
001801,"Me encantó el producto, exactamente como se describe.",Positivo,07-06-2025,86,Perú
001802,"Normal, sin problemas ni puntos destacados.",Neutral,18-03-2025,70,Perú
001803,"Pésima calidad, no dura nada.",Negativo,20-08-2025,29,Perú
001804,"Producto de excelente calidad, llegó muy rápido.",Positivo,07-10-2025,74,Perú
001805,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,04-09-2025,85,Perú
001806,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,21-09-2025,89,Perú
001807,"Vino con defecto, tuve que solicitar el cambio.",Negativo,18-05-2025,70,Perú
001808,"Pésima calidad, no dura nada.",Negativo,29-07-2025,77,Perú
001809,"Me encantó el producto, exactamente como se describe.",Positivo,20-11-2025,44,Perú
001810,"Funcional, cumple lo que promete, nada excepcional.",Neutral,20-03-2025,80,Perú
001811,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,10-12-2025,69,Perú
001812,"La mejor compra del año, calidad sorprendente.",Positivo,01-08-2025,29,Perú
001813,"El producto está bien, pero el manual es muy básico.",Neutral,20-04-2025,32,Perú
001814,"Funcional, cumple lo que promete, nada excepcional.",Neutral,01-08-2025,53,Perú
001815,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,06-03-2025,77,Perú
001816,"El olor del material es insoportable.",Negativo,03-03-2025,48,Perú
001817,"Lo recomiendo, superó mis expectativas, excelente material.",Positivo,05-06-2025,20,Perú
001818,"La mejor compra del año, calidad sorprendente.",Positivo,16-08-2025,50,Perú
001819,"Normal, sin problemas ni puntos destacados.",Neutral,18-02-2025,28,Perú
001820,"Funcional, cumple lo que promete, nada excepcional.",Neutral,21-05-2025,57,Perú
001821,"La mejor compra del año, calidad sorprendente.",Positivo,20-02-2025,68,Perú
001822,"Compra increíble, volveré a comprar sin duda.",Positivo,02-12-2025,39,Perú
001823,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,27-02-2025,34,Perú
001824,"Normal, sin problemas ni puntos destacados.",Neutral,24-03-2025,54,Perú
001825,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,06-02-2025,76,Perú
001826,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,03-06-2025,81,México
001827,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,22-04-2025,31,México
001828,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,11-06-2025,81,México
001829,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,21-03-2025,79,México
001830,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,10-09-2025,52,México
001831,"Funcional, cumple lo que promete, nada excepcional.",Neutral,04-12-2025,46,México
001832,"Todo funciona perfectamente, muy satisfecho.",Positivo,22-10-2025,49,México
001833,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,18-07-2025,69,México
001834,"El olor del material es insoportable.",Negativo,06-11-2025,38,México
001835,"La mejor compra del año, calidad sorprendente.",Positivo,08-08-2025,80,México
001836,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,14-04-2025,72,México
001837,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,09-12-2025,59,México
001838,"Producto de excelente calidad, llegó muy rápido.",Positivo,14-06-2025,63,México
001839,"Funcional, cumple lo que promete, nada excepcional.",Neutral,23-08-2025,33,México
001840,"Faltaba una pieza esencial para el montaje.",Negativo,28-09-2025,39,México
001841,"Producto de excelente calidad, llegó muy rápido.",Positivo,23-07-2025,71,México
001842,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,22-09-2025,54,México
001843,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,22-06-2025,67,México
001844,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,02-09-2025,62,México
001845,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,06-12-2025,43,México
001846,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,22-04-2025,48,México
001847,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,28-07-2025,46,México
001848,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,13-11-2025,78,México
001849,"Normal, sin problemas ni aspectos destacados.",Neutral,12-07-2025,27,México
001850,"El producto está bien, pero el manual es muy básico.",Neutral,17-06-2025,57,México
001851,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,22-05-2025,75,México
001852,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,04-11-2025,21,México
001853,"Todo funciona perfectamente, muy satisfecho.",Positivo,28-03-2025,29,México
001854,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,13-05-2025,83,México
001855,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,03-08-2025,43,México
001856,"La mejor compra del año, calidad sorprendente.",Positivo,07-06-2025,82,México
001857,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,11-12-2025,32,México
001858,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,12-11-2025,20,México
001859,"Pésima calidad, no dura nada.",Negativo,09-11-2025,84,México
001860,"El olor del material es insoportable.",Negativo,01-09-2025,78,México
001861,"Funcional, cumple lo que promete, nada excepcional.",Neutral,02-04-2025,56,México
001862,"Faltaba una pieza esencial para el montaje.",Negativo,14-05-2025,45,México
001863,"Compra increíble, volveré a comprar sin duda.",Positivo,29-07-2025,50,México
001864,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,25-09-2025,52,México
001865,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,21-04-2025,47,México
001866,"Producto de excelente calidad, llegó muy rápido.",Positivo,16-12-2025,35,México
001867,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,23-01-2025,40,México
001868,"Todo funciona perfectamente, muy satisfecho.",Positivo,02-09-2025,77,México
001869,"Funcional, cumple lo que promete, nada excepcional.",Neutral,02-04-2025,24,México
001870,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,15-05-2025,79,México
001871,"La mejor compra del año, calidad sorprendente.",Positivo,10-09-2025,35,México
001872,"El olor del material es insoportable.",Negativo,22-09-2025,39,México
001873,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,01-08-2025,20,México
001874,"Funcional, cumple lo que promete, nada excepcional.",Neutral,09-08-2025,77,México
001875,"La mejor compra del año, calidad sorprendente.",Positivo,05-02-2025,37,México
001876,"Pésima calidad, no dura nada.",Negativo,24-03-2025,29,México
001877,"El producto está bien, pero el manual es muy básico.",Neutral,05-06-2025,45,México
001878,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,26-07-2025,84,México
001879,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,01-09-2025,47,México
001880,"Todo funciona perfectamente, muy satisfecho.",Positivo,26-10-2025,58,México
001881,"Funcional, cumple lo que promete, nada excepcional.",Neutral,09-02-2025,33,México
001882,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,17-06-2025,85,México
001883,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,15-05-2025,89,México
001884,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,10-09-2025,30,México
001885,"Normal, sin problemas ni aspectos destacados.",Neutral,16-09-2025,53,México
001886,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,02-09-2025,58,México
001887,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,09-02-2025,75,México
001888,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,20-03-2025,30,México
001889,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,07-02-2025,89,México
001890,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,14-06-2025,85,México
001891,"La mejor compra del año, calidad sorprendente.",Positivo,15-11-2025,60,México
001892,"Pésima calidad, no dura nada.",Negativo,10-10-2025,76,México
001893,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,26-11-2025,56,México
001894,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,24-03-2025,28,México
001895,"Producto de excelente calidad, llegó muy rápido.",Positivo,25-05-2025,22,México
001896,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,08-11-2025,33,México
001897,"El olor del material es insoportable.",Negativo,16-08-2025,57,México
001898,"Compra increíble, volveré a comprar sin duda.",Positivo,22-04-2025,86,México
001899,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,04-06-2025,37,México
001900,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,22-07-2025,37,México
001901,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,28-09-2025,44,México
001902,"Normal, sin problemas ni aspectos destacados.",Neutral,20-02-2025,72,México
001903,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,14-08-2025,89,México
001904,"Funcional, cumple lo que promete, nada excepcional.",Neutral,26-03-2025,39,México
001905,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,07-08-2025,30,México
001906,"Producto de excelente calidad, llegó muy rápido.",Positivo,01-01-2025,46,México
001907,"El producto está bien, pero el manual es muy básico.",Neutral,03-04-2025,48,México
001908,"Normal, sin problemas ni aspectos destacados.",Neutral,12-11-2025,50,México
001909,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,17-09-2025,27,México
001910,"Todo funciona perfectamente, muy satisfecho.",Positivo,16-10-2025,40,México
001911,"La mejor compra del año, calidad sorprendente.",Positivo,29-06-2025,57,México
001912,"Funcional, cumple lo que promete, nada excepcional.",Neutral,28-01-2025,22,México
001913,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,14-06-2025,54,México
001914,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,12-07-2025,63,México
001915,"Pésima calidad, no dura nada.",Negativo,25-05-2025,48,México
001916,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,12-10-2025,43,México
001917,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,16-09-2025,77,México
001918,"Funcional, cumple lo que promete, nada excepcional.",Neutral,05-04-2025,41,México
001919,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,02-10-2025,43,México
001920,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,27-04-2025,72,México
001921,"Producto de excelente calidad, llegó muy rápido.",Positivo,05-01-2025,70,México
001922,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,07-07-2025,79,México
001923,"El olor del material es insoportable.",Negativo,18-09-2025,83,México
001924,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,14-08-2025,36,México
001925,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,07-05-2025,23,México
001926,"Funcional, cumple lo que promete, nada excepcional.",Neutral,23-01-2025,44,México
001927,"Faltaba una pieza esencial para el montaje.",Negativo,18-02-2025,81,México
001928,"El producto está bien, pero el manual es muy básico.",Neutral,09-12-2025,79,México
001929,"Normal, sin problemas ni aspectos destacados.",Neutral,15-08-2025,71,México
001930,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,25-06-2025,80,México
001931,"Todo funciona perfectamente, muy satisfecho.",Positivo,06-05-2025,47,México
001932,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,16-12-2025,32,México
001933,"La mejor compra del año, calidad sorprendente.",Positivo,20-08-2025,51,México
001934,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,04-10-2025,78,México
001935,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,05-02-2025,49,México
001936,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,27-02-2025,72,México
